FilePath,FolderTarget,SoVanBan,NamBanHanh,LoaiVanBan,DonViSoanThao,NguoiKy,NgayBanHanh,NgayHetHieuLuc,TrangThai,MucDoBaoMat,TrichYeu,VanBanThayThe,VanBanLienQuan,Tags
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/153.2025.QĐ-HCNS-Quyết định của Tổng Giám Đốc Công ty Ban hành Quy trình kiểm tra định lượng-in phun bia keg 30 lít.20-03-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,153,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-20,,Đang lưu hành,Nội bộ,Quyết định của Tổng Giám Đốc Công ty Ban hành Quy trình kiểm tra định lượng-in phun bia keg 30 lít,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/153.2025.QĐ-HCNS-Quyết định của Tổng Giám Đốc Công ty Ban hành Quy trình kiểm tra định lượng-in phun bia keg 30 lít.20-03-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,153,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-20,,Đang lưu hành,Nội bộ,Quyết định của Tổng Giám Đốc Công ty Ban hành Quy trình kiểm tra định lượng-in phun bia keg 30 lít,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/154.2025.QĐ-HCNS-Quyết định của Tổng Giám Đốc Công ty Ban hành Quy trình kiểm tra chất lượng-in phun bia keg 02 lít.20-03-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,154,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-20,,Đang lưu hành,Nội bộ,Quyết định của Tổng Giám Đốc Công ty Ban hành Quy trình kiểm tra chất lượng-in phun bia keg 02 lít,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/154.2025.QĐ-HCNS-Quyết định của Tổng Giám Đốc Công ty Ban hành Quy trình kiểm tra chất lượng-in phun bia keg 02 lít.20-03-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,154,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-20,,Đang lưu hành,Nội bộ,Quyết định của Tổng Giám Đốc Công ty Ban hành Quy trình kiểm tra chất lượng-in phun bia keg 02 lít,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/155.2025.QĐ-HCNS-Quyết định của Tổng Giám Đốc Công ty Ban hành Quy trình chiết keg bia 30 lít(máy Việt Nam)-Hạ Long.20-03-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,155,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-20,,Đang lưu hành,Nội bộ,Quyết định của Tổng Giám Đốc Công ty Ban hành Quy trình chiết keg bia 30 lít(máy Việt Nam)-Hạ Long,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/155.2025.QĐ-HCNS-Quyết định của Tổng Giám Đốc Công ty Ban hành Quy trình chiết keg bia 30 lít(máy Việt Nam)-Hạ Long.20-03-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,155,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-20,,Đang lưu hành,Nội bộ,Quyết định của Tổng Giám Đốc Công ty Ban hành Quy trình chiết keg bia 30 lít(máy Việt Nam)-Hạ Long,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/162.2025.QĐ-HCNS-Quyết định Ban hành quy trình rửa lon-dây chuyền lon(Krones).24-03-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,162,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-24,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình rửa lon-dây chuyền lon(Krones),,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/162.2025.QĐ-HCNS-Quyết định Ban hành quy trình rửa lon-dây chuyền lon(Krones).24-03-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,162,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-24,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình rửa lon-dây chuyền lon(Krones),,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/163.2025.QĐ-HCNS-Quyết định Ban hành quy trình chiết keg 30 lít-Đông Mai.24-03-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,163,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-24,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình chiết keg 30 lít-Đông Mai,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/163.2025.QĐ-HCNS-Quyết định Ban hành quy trình chiết keg 30 lít-Đông Mai.24-03-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,163,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-24,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình chiết keg 30 lít-Đông Mai,,,
"data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/164.2025.QĐ-HCNS-Quyết định Ban hành quy trình kiểm tra chất lượng-in phun, dán hộp.24-03-2025.docx",[17] Phòng Kiểm soát chất lượng - KCS,164,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-24,,Đang lưu hành,Nội bộ,"Quyết định Ban hành quy trình kiểm tra chất lượng-in phun, dán hộp",,,
"data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/164.2025.QĐ-HCNS-Quyết định Ban hành quy trình kiểm tra chất lượng-in phun, dán hộp.24-03-2025.pdf",[17] Phòng Kiểm soát chất lượng - KCS,164,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-24,,Đang lưu hành,Nội bộ,"Quyết định Ban hành quy trình kiểm tra chất lượng-in phun, dán hộp",,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/165.2025.QĐ-HCNS-Quyết định Ban hành quy trình vệ sinh các bề mặt tiếp xúc với sản phẩm-Hạ Long.24-03-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,165,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-24,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình vệ sinh các bề mặt tiếp xúc với sản phẩm-Hạ Long,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/165.2025.QĐ-HCNS-Quyết định Ban hành quy trình vệ sinh các bề mặt tiếp xúc với sản phẩm-Hạ Long.24-03-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,165,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-24,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình vệ sinh các bề mặt tiếp xúc với sản phẩm-Hạ Long,,,
"data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/166.2025.QĐ-HCNS-Quyết định Ban hành quy trình lưu-xuất kho, nhận lại sản phẩm bia hơi, bia tươi.24-03-2025.docx",[17] Phòng Kiểm soát chất lượng - KCS,166,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-24,,Đang lưu hành,Nội bộ,"Quyết định Ban hành quy trình lưu-xuất kho, nhận lại sản phẩm bia hơi, bia tươi",,,
"data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/166.2025.QĐ-HCNS-Quyết định Ban hành quy trình lưu-xuất kho, nhận lại sản phẩm bia hơi, bia tươi.24-03-2025.pdf",[17] Phòng Kiểm soát chất lượng - KCS,166,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-24,,Đang lưu hành,Nội bộ,"Quyết định Ban hành quy trình lưu-xuất kho, nhận lại sản phẩm bia hơi, bia tươi",,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/171.2025.QĐ-HCNS-Quyết định Ban hành Quy trình vệ sinh đường ống dẫn bia đi lọc.26-3-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,171,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-26,,Đang lưu hành,Nội bộ,Quyết định Ban hành Quy trình vệ sinh đường ống dẫn bia đi lọc,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/171.2025.QĐ-HCNS-Quyết định Ban hành Quy trình vệ sinh đường ống dẫn bia đi lọc.26-3-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,171,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-26,,Đang lưu hành,Nội bộ,Quyết định Ban hành Quy trình vệ sinh đường ống dẫn bia đi lọc,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/174.2025.QĐ-HCNS-Quyết định Ban hành Quy trình vệ sinh tank lên men-Đông Mai.28-03-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,174,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-28,,Đang lưu hành,Nội bộ,Quyết định Ban hành Quy trình vệ sinh tank lên men-Đông Mai,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/174.2025.QĐ-HCNS-Quyết định Ban hành Quy trình vệ sinh tank lên men-Đông Mai.28-03-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,174,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-28,,Đang lưu hành,Nội bộ,Quyết định Ban hành Quy trình vệ sinh tank lên men-Đông Mai,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/180.2025.QĐ-HCNS-Quyết định Ban hành quy trình vệ sinh các bề mặt tiếp xúc với sản phẩm-Đông Mai.29-3-2025.htm,[17] Phòng Kiểm soát chất lượng - KCS,180,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-29,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình vệ sinh các bề mặt tiếp xúc với sản phẩm-Đông Mai,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/180.2025.QĐ-HCNS-Quyết định Ban hành quy trình vệ sinh các bề mặt tiếp xúc với sản phẩm-Đông Mai.29-3-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,180,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-29,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình vệ sinh các bề mặt tiếp xúc với sản phẩm-Đông Mai,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/181.2025.QĐ-HCNS-Quyết định Ban hành quy trình vệ sinh bảo vệ thực phẩm tránh tác nhân gây nhiễm.29-03-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,181,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-29,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình vệ sinh bảo vệ thực phẩm tránh tác nhân gây nhiễm,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/181.2025.QĐ-HCNS-Quyết định Ban hành quy trình vệ sinh bảo vệ thực phẩm tránh tác nhân gây nhiễm.29-03-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,181,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-03-29,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình vệ sinh bảo vệ thực phẩm tránh tác nhân gây nhiễm,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/181.2026.QĐ-HCNS-Bổ nhiệm Phó Giám đốc Công nghệ.19-03-2026.pdf,[17] Phòng Kiểm soát chất lượng - KCS,181,2026,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2026-03-19,,Đang lưu hành,Nội bộ,Bổ nhiệm Phó Giám đốc Công nghệ,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/196.2026.QĐ-HCNS-Miễn nhiệm vị trí Phó phòng kiểm soát chất lượng-KCS.26-03-2026.pdf,[17] Phòng Kiểm soát chất lượng - KCS,196,2026,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2026-03-26,,Đang lưu hành,Nội bộ,Miễn nhiệm vị trí Phó phòng kiểm soát chất lượng-KCS,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/197.2026.QĐ-HCNS-Bổ nhiệm Trưởng phòng kiểm soát chất lượng-KCS.26-03-2026.pdf,[17] Phòng Kiểm soát chất lượng - KCS,197,2026,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2026-03-26,,Đang lưu hành,Nội bộ,Bổ nhiệm Trưởng phòng kiểm soát chất lượng-KCS,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/20.2025.QĐ-HCNS-hướng dẫn kiểm nghiệm và đánh giá kết quả.14-01-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,20,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-01-14,,Đang lưu hành,Nội bộ,hướng dẫn kiểm nghiệm và đánh giá kết quả,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/205.2025.QĐ-HCNS-Quyết định Ban hành quy trình đường hóa-Hạ Long.09-04-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,205,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-09,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình đường hóa-Hạ Long,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/205.2025.QĐ-HCNS-Quyết định Ban hành quy trình đường hóa-Hạ Long.09-04-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,205,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-09,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình đường hóa-Hạ Long,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/206.2025.QĐ-HCNS-Quyết định Ban hành hướng dẫn điều tra kết quả thử nghiệm không đạt tiêu chuẩn.09-04-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,206,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-09,,Đang lưu hành,Nội bộ,Quyết định Ban hành hướng dẫn điều tra kết quả thử nghiệm không đạt tiêu chuẩn,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/206.2025.QĐ-HCNS-Quyết định Ban hành hướng dẫn điều tra kết quả thử nghiệm không đạt tiêu chuẩn.09-04-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,206,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-09,,Đang lưu hành,Nội bộ,Quyết định Ban hành hướng dẫn điều tra kết quả thử nghiệm không đạt tiêu chuẩn,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/207.2025.QĐ-HCNS-Quyết định Ban hành quy trình nghiền malt-Hạ Long.09-04-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,207,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-09,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình nghiền malt-Hạ Long,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/207.2025.QĐ-HCNS-Quyết định Ban hành quy trình nghiền malt-Hạ Long.09-04-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,207,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-09,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình nghiền malt-Hạ Long,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/208.2025.QĐ-HCNS-Quyết định Ban hành quy trình vệ sinh nguồn nước-Hạ Long.09-04-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,208,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-09,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình vệ sinh nguồn nước-Hạ Long,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/208.2025.QĐ-HCNS-Quyết định Ban hành quy trình vệ sinh nguồn nước-Hạ Long.09-04-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,208,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-09,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình vệ sinh nguồn nước-Hạ Long,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/209.2025.QĐ-HCNS-Quyết định Ban hành hướng dẫn vận hành máy li tâm.09-04-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,209,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-09,,Đang lưu hành,Nội bộ,Quyết định Ban hành hướng dẫn vận hành máy li tâm,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/209.2025.QĐ-HCNS-Quyết định Ban hành hướng dẫn vận hành máy li tâm.09-04-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,209,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-09,,Đang lưu hành,Nội bộ,Quyết định Ban hành hướng dẫn vận hành máy li tâm,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/210.2025.QĐ-HCNS-Quyết định Ban hành quy trình vệ sinh nguồn nước-Đông Mai.09-04-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,210,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-09,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình vệ sinh nguồn nước-Đông Mai,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/210.2025.QĐ-HCNS-Quyết định Ban hành quy trình vệ sinh nguồn nước-Đông Mai.09-04-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,210,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-09,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình vệ sinh nguồn nước-Đông Mai,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/211.2025.QĐ-HCNS-Quyết định Ban hành quy trình kiểm soát chất thải.09-04-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,211,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-09,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình kiểm soát chất thải,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/211.2025.QĐ-HCNS-Quyết định Ban hành quy trình kiểm soát chất thải.09-04-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,211,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-09,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình kiểm soát chất thải,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/212.2025.QĐ-HCNS-Quyết định Ban hành quy trình quản lý sức khỏe công nhân.09-04-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,212,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-09,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình quản lý sức khỏe công nhân,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/212.2025.QĐ-HCNS-Quyết định Ban hành quy trình quản lý sức khỏe công nhân.09-04-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,212,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-09,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình quản lý sức khỏe công nhân,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/226.2025.QĐ-HCNS-Quyết định Ban hành quy trình lắng nóng-Đông Mai.17-04-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,226,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-17,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình lắng nóng-Đông Mai,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/226.2025.QĐ-HCNS-Quyết định Ban hành quy trình lắng nóng-Đông Mai.17-04-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,226,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-17,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình lắng nóng-Đông Mai,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/228.2025.QĐ-HCNS-Quyết định Ban hành quy trình xay gạo-Đông Mai.17-04-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,228,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-17,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình xay gạo-Đông Mai,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/228.2025.QĐ-HCNS-Quyết định Ban hành quy trình xay gạo-Đông Mai.17-04-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,228,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-17,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình xay gạo-Đông Mai,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/229.2025.QĐ-HCNS-Quyết định Ban hành quy trình đường hóa-Đông Mai.18-04-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,229,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-18,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình đường hóa-Đông Mai,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/229.2025.QĐ-HCNS-Quyết định Ban hành quy trình đường hóa-Đông Mai.18-04-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,229,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-18,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình đường hóa-Đông Mai,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/230.2025.QĐ-HCNS-Quyết định Ban hành quy trình lắng nóng.18-4-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,230,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-18,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình lắng nóng,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/230.2025.QĐ-HCNS-Quyết định Ban hành quy trình lắng nóng.18-4-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,230,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-18,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình lắng nóng,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/230A.2025.QĐ-HCNS-Quyết định Ban hành quy trình lạnh nhanh-Hạ Long.18-04-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,230A,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-18,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình lạnh nhanh-Hạ Long,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/230A.2025.QĐ-HCNS-Quyết định Ban hành quy trình lạnh nhanh-Hạ Long.18-04-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,230A,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-18,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình lạnh nhanh-Hạ Long,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/230B.2025.QĐ-HCNS-Quyết định Ban hành quy trình vệ sinh đường ống thu-cấp men-Hạ Long.18-04-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,230B,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-18,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình vệ sinh đường ống thu-cấp men-Hạ Long,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/230B.2025.QĐ-HCNS-Quyết định Ban hành quy trình vệ sinh đường ống thu-cấp men-Hạ Long.18-04-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,230B,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-18,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình vệ sinh đường ống thu-cấp men-Hạ Long,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/233.2025.QĐ-HCNS-Quyết định Ban hành quy trình lọc dịch hèm-Hạ Long.19-4-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,233,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-19,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình lọc dịch hèm-Hạ Long,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/233.2025.QĐ-HCNS-Quyết định Ban hành quy trình lọc dịch hèm-Hạ Long.19-4-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,233,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-04-19,,Đang lưu hành,Nội bộ,Quyết định Ban hành quy trình lọc dịch hèm-Hạ Long,,,
"data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/268.QĐ-HCNS-Quyết định ban hành quy trình lọc, pha bia, bổ sung CO2-Đông Mai.08-05-2025.docx",[17] Phòng Kiểm soát chất lượng - KCS,268,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-05-08,,Đang lưu hành,Nội bộ,"Quyết định ban hành quy trình lọc, pha bia, bổ sung CO2-Đông Mai",,,
"data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/268.QĐ-HCNS-Quyết định ban hành quy trình lọc, pha bia, bổ sung CO2-Đông Mai.08-05-2025.pdf",[17] Phòng Kiểm soát chất lượng - KCS,268,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-05-08,,Đang lưu hành,Nội bộ,"Quyết định ban hành quy trình lọc, pha bia, bổ sung CO2-Đông Mai",,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/269.QĐ-HCNS-Quyết định ban hành quy trình lọc dịch hèm-Đông Mai.08-05-2025.docx,[17] Phòng Kiểm soát chất lượng - KCS,269,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-05-08,,Đang lưu hành,Nội bộ,Quyết định ban hành quy trình lọc dịch hèm-Đông Mai,,,
data/00. Văn bản Điều hành/[17] Phòng Kiểm soát chất lượng - KCS/269.QĐ-HCNS-Quyết định ban hành quy trình lọc dịch hèm-Đông Mai.08-05-2025.pdf,[17] Phòng Kiểm soát chất lượng - KCS,269,2025,Quyết định,Phòng Kiểm soát Chất lượng – KCS,,2025-05-08,,Đang lưu hành,Nội bộ,Quyết định ban hành quy trình lọc dịch hèm-Đông Mai,,,
